number,name,year,theme,themeGroup,subtheme,pieces,minifigs,rating,agerange_min,US_retailPrice
4209,Fire Plane,2012,City,Modern day,Forest Fire,522,3,3.9,6,59.99
4427,Fire ATV,2012,City,Modern day,Forest Fire,50,1,3.3,5,5.99
4428,LEGO City Advent Calendar,2012,City,Modern day,Seasonal,248,7,3.5,5,39.99
4429,Helicopter Rescue,2012,City,Modern day,Medical,425,4,3.8,5,59.99
4430,Fire Transporter,2012,City,Modern day,Forest Fire,522,3,3.8,5,49.99
4431,Ambulance,2012,City,Modern day,Great Vehicles,199,3,4.0,5,19.99
4432,Garbage Truck,2012,City,Modern day,Great Vehicles,208,2,4.1,5,19.99
4433,Dirt Bike Transporter,2012,City,Modern day,Great Vehicles,201,2,3.8,5,19.99
4434,Dump Truck,2012,City,Modern day,Great Vehicles,222,2,3.9,5,19.99
4435,Car and Caravan,2012,City,Modern day,Great Vehicles,218,2,3.8,5,19.99
4436,Patrol Car,2012,City,Modern day,Forest Police,97,2,3.6,5,11.99
4437,Police Pursuit,2012,City,Modern day,Forest Police,129,2,3.6,5,17.99
4438,Robber's Hideout,2012,City,Modern day,Forest Police,317,4,3.7,5,39.99
4439,Heavy-Lift Helicopter,2012,City,Modern day,Forest Police,393,3,3.9,6,49.99
4440,Forest Police Station,2012,City,Modern day,Forest Police,633,5,4.0,6,79.99
4441,Police Dog Van,2012,City,Modern day,Forest Police,313,2,3.9,5,34.99
4442,Glider,2012,City,Modern day,Traffic,101,2,3.8,5,
4473,Police Helicopter,2012,City,Modern day,Police,112,2,3.2,5,
4526,Batman,2012,DC Comics Super Heroes,Licensed,Buildable Figures,40,,3.2,6,14.99
4527,The Joker,2012,DC Comics Super Heroes,Licensed,Buildable Figures,57,,3.1,6,14.99
4528,Green Lantern,2012,DC Comics Super Heroes,Licensed,Buildable Figures,38,,3.1,6,14.99
4529,Iron Man,2012,Marvel Super Heroes,Licensed,Buildable Figures,44,,3.4,6,14.99
4530,The Hulk,2012,Marvel Super Heroes,Licensed,Buildable Figures,39,,3.1,6,14.99
4597,Captain America,2012,Marvel Super Heroes,Licensed,Buildable Figures,44,,3.1,6,14.99
4623,Pink Brick Box,2012,Duplo,Pre-school,,30,,0.0,1,14.99
4624,Brick Box Green,2012,Duplo,Pre-school,,31,,0.0,1,14.99
4625,Pink Brick Box,2012,Bricks and More,Basic,,224,1,3.7,4,14.99
4626,Farm Brick Box,2012,Bricks and More,Basic,,232,1,3.9,4,14.99
4627,Fun With Bricks,2012,Duplo,Pre-school,,85,,0.0,1,29.99
4628,Fun With Bricks,2012,Bricks and More,Basic,,600,,0.0,4,29.99
4629,Build & Play Box,2012,Duplo,Pre-school,,150,,0.0,2,59.99
4630,Build & Play Box,2012,Make and Create,Basic,,1000,,0.0,4,
4631,My First Build,2012,Duplo,Pre-school,My First,59,1,0.0,1,24.99
4632,Building Plates,2012,Duplo,Pre-school,Accessories,3,,0.0,2,9.99
4635,Fun With Vehicles,2012,Bricks and More,Basic,,525,2,3.6,4,29.99
4636,Police Building Set,2012,Bricks and More,Basic,,130,2,2.9,4,9.99
4637,Safari Building Set,2012,Bricks and More,Basic,,152,2,3.8,4,9.99
5882,Ambush Attack,2012,Dino,Action/Adventure,,80,1,3.8,5,11.99
5883,Tower Takedown,2012,Dino,Action/Adventure,,136,1,3.7,5,19.99
5884,Raptor Chase,2012,Dino,Action/Adventure,,259,2,4.0,5,29.99
5885,Triceratops Trapper,2012,Dino,Action/Adventure,,271,2,4.1,6,49.99
5886,T-Rex Hunter,2012,Dino,Action/Adventure,,480,2,4.1,7,69.99
5887,Dino Defense HQ,2012,Dino,Action/Adventure,,793,4,4.1,6,99.99
5888,Ocean Interceptor,2012,Dino,Action/Adventure,,222,2,3.9,6,34.99
6132,Red,2012,Duplo,Pre-school,Cars,13,1,0.0,2,14.99
6133,Race Day,2012,Duplo,Pre-school,Cars,26,2,0.0,2,24.99
6134,Siddeley Saves The Day,2012,Duplo,Pre-school,Cars,34,3,0.0,2,34.99
6141,My First Farm,2012,Duplo,Pre-school,Farm,62,1,0.0,2,24.99
6143,Racing Team,2012,Duplo,Pre-school,,34,2,0.0,3,
6144,Zoo Train,2012,Duplo,Pre-school,Zoo,12,1,0.0,1,
6146,Tow Truck,2012,Duplo,Pre-school,,17,1,0.0,2,
6151,Sleeping Beauty's Room,2012,Duplo,Pre-school,Disney Princess,16,1,0.0,2,12.99
6152,Snow White's Cottage,2012,Duplo,Pre-school,Disney Princess,28,1,0.0,2,14.99
6153,Cinderella's Carriage,2012,Duplo,Pre-school,Disney Princess,20,1,0.0,2,24.99
6154,Cinderella's Castle,2012,Duplo,Pre-school,Disney Princess,77,2,0.0,2,39.99
6156,Photo Safari,2012,Duplo,Pre-school,Zoo,67,3,0.0,2,59.99
6157,The Big Zoo,2012,Duplo,Pre-school,Zoo,147,4,0.0,2,89.99
6158,Animal Clinic,2012,Duplo,Pre-school,Zoo,62,2,0.0,2,39.99
6168,Fire Station,2012,Duplo,Pre-school,Fire,63,2,0.0,2,
6169,Fire Chief,2012,Duplo,Pre-school,Fire,6,1,0.0,1,9.99
6171,Gas Station,2012,Duplo,Pre-school,,45,2,0.0,2,29.99
6172,Zoo Truck,2012,Duplo,Pre-school,Zoo,8,1,0.0,2,19.99
6173,Panda,2012,Duplo,Pre-school,Zoo,8,1,0.0,1,7.99
6200,EVO,2012,HERO Factory,Constraction,Breakout,36,,3.8,6,8.99
6201,TOXIC REAPA,2012,HERO Factory,Constraction,Breakout,42,,3.9,6,8.99
6202,ROCKA,2012,HERO Factory,Constraction,Breakout,55,,4.2,7,12.99
6203,BLACK PHANTOM,2012,HERO Factory,Constraction,Breakout,124,,4.2,9,19.99
6216,JAWBLADE,2012,HERO Factory,Constraction,Breakout,45,,3.6,6,8.99
6217,SURGE,2012,HERO Factory,Constraction,Breakout,39,,3.8,6,8.99
6218,SPLITFACE,2012,HERO Factory,Constraction,Breakout,50,,3.9,7,12.99
6221,NEX,2012,HERO Factory,Constraction,Breakout,39,,3.5,6,8.99
6222,CORE HUNTER,2012,HERO Factory,Constraction,Breakout,51,,4.1,7,12.99
6223,BULK,2012,HERO Factory,Constraction,Breakout,61,,4.0,7,12.99
6227,BREEZ,2012,HERO Factory,Constraction,Breakout,55,,4.1,7,12.99
6228,THORNRAXX,2012,HERO Factory,Constraction,Breakout,44,,3.9,6,12.99
6229,XT4,2012,HERO Factory,Constraction,Breakout,39,,3.6,6,8.99
6230,STORMER XL,2012,HERO Factory,Constraction,Breakout,89,,3.9,8,34.99
6231,SPEEDA DEMON,2012,HERO Factory,Constraction,Breakout,192,,4.3,9,34.99
6282,STRINGER,2012,HERO Factory,Constraction,Breakout,42,,3.9,6,8.99
6283,VOLTIX,2012,HERO Factory,Constraction,Breakout,61,,3.7,7,12.99
6293,FURNO,2012,HERO Factory,Constraction,Breakout,56,,3.8,7,12.99
6758,Grow Caterpillar Grow!,2012,Duplo,Pre-school,,17,,0.0,1,12.99
6759,Busy Farm,2012,Duplo,Pre-school,,15,,0.0,1,12.99
6760,Let's Go! Vroom!,2012,Duplo,Pre-school,,12,,0.0,1,12.99
6784,Creative Sorter,2012,Duplo,Pre-school,,23,,0.0,1,19.99
6785,Creative Cakes,2012,Duplo,Pre-school,,55,,0.0,2,24.99
6857,The Dynamic Duo Funhouse Escape,2012,DC Comics Super Heroes,Licensed,Batman,380,5,4.0,7,39.99
6858,Catwoman Catcycle City Chase,2012,DC Comics Super Heroes,Licensed,Batman,89,2,3.6,5,12.99
6860,The Batcave,2012,DC Comics Super Heroes,Licensed,Batman,690,5,4.0,7,69.99
6862,Superman vs. Power Armor Lex,2012,DC Comics Super Heroes,Licensed,Superman,207,3,3.9,6,19.99
6863,Batwing Battle Over Gotham City,2012,DC Comics Super Heroes,Licensed,Batman,278,3,3.9,7,34.99
6864,Batmobile and the Two-Face Chase,2012,DC Comics Super Heroes,Licensed,Batman,531,5,3.9,7,49.99
6865,Captain America's Avenging Cycle,2012,Marvel Super Heroes,Licensed,The Avengers,72,3,3.5,5,12.99
6866,Wolverine's Chopper Showdown,2012,Marvel Super Heroes,Licensed,X-Men,199,3,4.1,6,19.99
6867,Loki's Cosmic Cube Escape,2012,Marvel Super Heroes,Licensed,The Avengers,181,3,3.7,6,19.99
6868,Hulk's Helicarrier Breakout,2012,Marvel Super Heroes,Licensed,The Avengers,389,4,3.6,7,49.99
6869,Quinjet Aerial Battle,2012,Marvel Super Heroes,Licensed,The Avengers,735,5,4.2,8,69.99
6873,Spider-Man's Doc Ock Ambush,2012,Marvel Super Heroes,Licensed,Ultimate Spider-Man,295,3,3.6,6,29.99
6910,Mini Sports Car,2012,Creator,Model making,3 in 1,70,,3.1,6,5.99
6911,Mini Fire Truck,2012,Creator,Model making,3 in 1,69,,3.4,6,5.99
6912,Super Soarer,2012,Creator,Model making,3 in 1,130,,3.6,6,14.99
6913,Blue Roadster,2012,Creator,Model making,3 in 1,152,,3.6,6,14.99
6914,Prehistoric Hunters,2012,Creator,Model making,3 in 1,191,,3.6,7,17.99
7291,Street Rebel,2012,Creator,Model making,3 in 1,196,,3.5,7,19.99
7292,Propeller Adventures,2012,Creator,Model making,3 in 1,241,,3.8,7,19.99
7345,Transport Chopper,2012,Creator,Model making,3 in 1,383,,3.8,8,34.99
7346,Seaside House,2012,Creator,Model making,3 in 1,415,1,4.1,7,49.99
7347,Highway Pickup,2012,Creator,Model making,3 in 1,805,,4.1,9,79.99
8827,LEGO Minifigures - Series 6 {Random bag} ,2012,Collectable Minifigures,Miscellaneous,Series 6,,,0.0,5,
8827,Classic Alien,2012,Collectable Minifigures,Miscellaneous,Series 6,6,1,3.8,5,
8827,Highland Battler,2012,Collectable Minifigures,Miscellaneous,Series 6,7,1,3.6,5,
8827,Sleepyhead,2012,Collectable Minifigures,Miscellaneous,Series 6,6,1,3.7,5,
8827,Lady Liberty,2012,Collectable Minifigures,Miscellaneous,Series 6,8,1,4.2,5,
8827,Bandit,2012,Collectable Minifigures,Miscellaneous,Series 6,8,1,3.9,5,
8827,Flamenco Dancer,2012,Collectable Minifigures,Miscellaneous,Series 6,6,1,3.2,5,
8827,Clockwork Robot,2012,Collectable Minifigures,Miscellaneous,Series 6,5,1,4.0,5,
8827,Minotaur,2012,Collectable Minifigures,Miscellaneous,Series 6,8,1,4.1,5,
8827,Leprechaun,2012,Collectable Minifigures,Miscellaneous,Series 6,9,1,3.8,5,2.99
8827,Roman Soldier,2012,Collectable Minifigures,Miscellaneous,Series 6,7,1,4.4,5,
8827,Surgeon,2012,Collectable Minifigures,Miscellaneous,Series 6,7,1,3.8,5,
8827,Skater Girl,2012,Collectable Minifigures,Miscellaneous,Series 6,8,1,3.4,5,
8827,Intergalactic Girl,2012,Collectable Minifigures,Miscellaneous,Series 6,9,1,3.6,5,2.99
8827,Butcher,2012,Collectable Minifigures,Miscellaneous,Series 6,7,1,4.0,5,
8827,Mechanic,2012,Collectable Minifigures,Miscellaneous,Series 6,7,1,3.7,5,
8827,Genie,2012,Collectable Minifigures,Miscellaneous,Series 6,7,1,4.1,5,
8827,LEGO Minifigures - Series 6 - Complete,2012,Collectable Minifigures,Miscellaneous,Series 6,115,16,4.2,5,
8827,LEGO Minifigures - Series 6 - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Series 6,,,0.0,5,
8831,LEGO Minifigures - Series 7 {Random bag} ,2012,Collectable Minifigures,Miscellaneous,Series 7,,,0.0,5,
8831,Swimming Champion,2012,Collectable Minifigures,Miscellaneous,Series 7,6,1,3.6,5,
8831,Aztec Warrior,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,4.2,5,
8831,Bunny Suit Guy,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,3.8,5,
8831,Bride,2012,Collectable Minifigures,Miscellaneous,Series 7,9,1,3.6,5,
8831,Ocean King,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,3.9,5,
8831,Bagpiper,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,4.2,5,
8831,Daredevil,2012,Collectable Minifigures,Miscellaneous,Series 7,8,1,3.6,5,
8831,Galaxy Patrol,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,4.0,5,
8831,Tennis Ace,2012,Collectable Minifigures,Miscellaneous,Series 7,6,1,3.4,5,2.99
8831,Jungle Boy,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,3.3,5,2.99
8831,Hippie,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,3.6,5,
8831,Computer Programmer,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,3.7,5,
8831,Viking Woman,2012,Collectable Minifigures,Miscellaneous,Series 7,9,1,3.8,5,
8831,Evil Knight,2012,Collectable Minifigures,Miscellaneous,Series 7,8,1,4.0,5,
8831,Rocker Girl,2012,Collectable Minifigures,Miscellaneous,Series 7,6,1,3.8,5,
8831,Grandma Visitor,2012,Collectable Minifigures,Miscellaneous,Series 7,7,1,3.5,5,
8831,LEGO Minifigures - Series 7 - Complete,2012,Collectable Minifigures,Miscellaneous,Series 7,115,16,4.1,5,
8831,LEGO Minifigures - Series 7 - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Series 7,,,0.0,5,
8833,LEGO Minifigures - Series 8 {Random bag} ,2012,Collectable Minifigures,Miscellaneous,Series 8,,,0.0,5,
8833,Evil Robot,2012,Collectable Minifigures,Miscellaneous,Series 8,8,1,3.6,5,
8833,Conquistador,2012,Collectable Minifigures,Miscellaneous,Series 8,8,1,3.9,5,
8833,Lederhosen Guy,2012,Collectable Minifigures,Miscellaneous,Series 8,6,1,3.8,5,
8833,Cowgirl,2012,Collectable Minifigures,Miscellaneous,Series 8,6,1,3.4,5,
8833,Football Player,2012,Collectable Minifigures,Miscellaneous,Series 8,8,1,3.4,5,
8833,Diver,2012,Collectable Minifigures,Miscellaneous,Series 8,8,1,3.9,5,
8833,Downhill Skier,2012,Collectable Minifigures,Miscellaneous,Series 8,9,1,3.4,5,
8833,Businessman,2012,Collectable Minifigures,Miscellaneous,Series 8,7,1,3.7,5,
8833,Fairy,2012,Collectable Minifigures,Miscellaneous,Series 8,8,1,3.4,5,2.99
8833,Santa,2012,Collectable Minifigures,Miscellaneous,Series 8,7,1,3.9,5,
8833,Vampire Bat,2012,Collectable Minifigures,Miscellaneous,Series 8,5,1,3.6,5,
8833,DJ,2012,Collectable Minifigures,Miscellaneous,Series 8,7,1,3.6,5,
8833,Red Cheerleader,2012,Collectable Minifigures,Miscellaneous,Series 8,7,1,3.5,5,
8833,Actor,2012,Collectable Minifigures,Miscellaneous,Series 8,7,1,3.9,5,
8833,Pirate Captain,2012,Collectable Minifigures,Miscellaneous,Series 8,6,1,3.8,5,
8833,Alien Villainess,2012,Collectable Minifigures,Miscellaneous,Series 8,9,1,4.0,5,
8833,LEGO Minifigures - Series 8 - Complete ,2012,Collectable Minifigures,Miscellaneous,Series 8,116,16,4.3,5,
8833,LEGO Minifigures - Series 8 - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Series 8,,,0.0,5,
8909,LEGO Minifigures - Team GB Series {Random bag},2012,Collectable Minifigures,Miscellaneous,Team GB Series,,,0.0,5,
8909,Brawny Boxer,2012,Collectable Minifigures,Miscellaneous,Team GB Series,6,1,4.4,5,
8909,Stealth Swimmer,2012,Collectable Minifigures,Miscellaneous,Team GB Series,6,1,3.7,5,
8909,Relay Runner,2012,Collectable Minifigures,Miscellaneous,Team GB Series,7,1,3.6,5,
8909,Judo Fighter,2012,Collectable Minifigures,Miscellaneous,Team GB Series,6,1,3.4,5,
8909,Tactical Tennis Player,2012,Collectable Minifigures,Miscellaneous,Team GB Series,7,1,3.4,5,
8909,Flexible Gymnast,2012,Collectable Minifigures,Miscellaneous,Team GB Series,9,1,3.9,5,
8909,Wondrous Weightlifter,2012,Collectable Minifigures,Miscellaneous,Team GB Series,9,1,4.1,5,
8909,Horseback Rider,2012,Collectable Minifigures,Miscellaneous,Team GB Series,6,1,3.7,5,
8909,Agile Archer,2012,Collectable Minifigures,Miscellaneous,Team GB Series,7,1,4.0,5,
8909,LEGO Minifigures - Team GB Series - Complete,2012,Collectable Minifigures,Miscellaneous,Team GB Series,63,9,4.0,5,
8909,LEGO Minifigures - Team GB Series - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Team GB Series,60,,0.0,5,
9092,Crazy Demon,2012,Racers,Racing,,86,1,3.3,7,9.99
9093,Bone Cruncher,2012,Racers,Racing,,87,1,3.6,7,9.99
9094,Star Striker,2012,Racers,Racing,,88,1,3.5,7,9.99
9095,Nitro Predator,2012,Racers,Racing,,87,1,3.6,7,9.99
9209,Community Services Set,2012,Education,Educational,Duplo,130,12,0.0,,
9218,Wild Animals Set,2012,Education,Educational,Duplo,98,,0.0,,
9388,Small building plates,2012,Education,Educational,,22,,0.0,,
9389,Community Starter Set,2012,Education,Educational,,1907,,0.0,,
9390,Mini Tow Truck,2012,Technic,Technical,,136,,3.5,7,11.99
9391,Tracked Crane,2012,Technic,Technical,,218,,3.6,8,19.99
9392,Quad Bike,2012,Technic,Technical,,199,,3.8,8,24.99
9393,Tractor,2012,Technic,Technical,,353,,4.0,9,39.99
9394,Jet Plane,2012,Technic,Technical,,499,,3.8,9,49.99
9395,Pick-Up Tow Truck,2012,Technic,Technical,,954,,3.8,10,69.99
9396,Helicopter,2012,Technic,Technical,,1056,,4.0,10,119.99
9397,Logging Truck,2012,Technic,Technical,,1308,,4.0,10,139.99
9398,4x4 Crawler,2012,Technic,Technical,,1327,,4.1,11,199.99
9440,Venomari Shrine,2012,Ninjago,Action/Adventure,Rise of the Snakes,86,1,3.5,7,6.99
9441,Kai's Blade Cycle,2012,Ninjago,Action/Adventure,Rise of the Snakes,188,2,3.8,8,14.99
9442,Jay's Storm Fighter,2012,Ninjago,Action/Adventure,Rise of the Snakes,243,2,3.9,7,24.99
9443,Rattlecopter,2012,Ninjago,Action/Adventure,Rise of the Snakes,327,3,3.9,8,29.99
9444,Cole's Tread Assault,2012,Ninjago,Action/Adventure,Rise of the Snakes,286,2,3.9,8,39.99
9445,Fangpyre Truck Ambush,2012,Ninjago,Action/Adventure,Rise of the Snakes,452,4,4.0,8,49.99
9446,Destiny's Bounty,2012,Ninjago,Action/Adventure,Rise of the Snakes,680,6,4.1,8,79.99
9447,Lasha's Bite Cycle,2012,Ninjago,Action/Adventure,Rise of the Snakes,250,2,3.7,7,24.99
9448,Samurai Mech,2012,Ninjago,Action/Adventure,Rise of the Snakes,452,3,4.1,8,39.99
9449,Ultra Sonic Raider,2012,Ninjago,Action/Adventure,Rise of the Snakes,622,6,4.2,8,79.99
9450,Epic Dragon Battle,2012,Ninjago,Action/Adventure,Rise of the Snakes,915,7,4.3,8,119.99
9455,Fangpyre Mech,2012,Ninjago,Action/Adventure,Rise of the Snakes,255,2,3.8,7,24.99
9456,Spinner Battle Arena,2012,Ninjago,Action/Adventure,Spinners,418,2,3.4,8,39.99
9457,Fangpyre Wrecking Ball,2012,Ninjago,Action/Adventure,Rise of the Snakes,415,3,3.8,8,49.99
9461,The Swamp Creature,2012,Monster Fighters,Action/Adventure,,70,2,3.7,7,6.99
9462,The Mummy,2012,Monster Fighters,Action/Adventure,,90,2,3.6,7,11.99
9463,The Werewolf,2012,Monster Fighters,Action/Adventure,,243,2,3.7,7,19.99
9464,The Vampyre Hearse,2012,Monster Fighters,Action/Adventure,,314,3,4.2,8,34.99
9465,The Zombies,2012,Monster Fighters,Action/Adventure,,447,4,4.2,8,39.99
9466,The Crazy Scientist & His Monster,2012,Monster Fighters,Action/Adventure,,430,4,4.1,8,49.99
9467,The Ghost Train,2012,Monster Fighters,Action/Adventure,,741,5,4.2,8,79.99
9468,Vampyre Castle,2012,Monster Fighters,Action/Adventure,,949,7,4.4,9,99.99
9469,Gandalf Arrives,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,83,2,4.0,8,12.99
9470,Shelob Attacks,2012,The Lord of the Rings,Licensed,The Return of the King,227,3,4.1,8,19.99
9471,Uruk-Hai Army,2012,The Lord of the Rings,Licensed,The Two Towers,257,6,4.3,8,29.99
9472,Attack on Weathertop,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,430,5,4.2,8,59.99
9473,The Mines of Moria,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,776,9,4.3,9,79.99
9474,The Battle of Helm's Deep,2012,The Lord of the Rings,Licensed,The Two Towers,1368,8,4.5,10,129.99
9476,The Orc Forge,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,363,4,4.1,8,39.99
9478,Francesco Bernoulli,2012,Cars,Licensed,Cars 2,49,1,3.4,5,6.99
9479,Ivan Mater,2012,Cars,Licensed,Cars 2,52,1,3.6,5,6.99
9480,Finn McMissile,2012,Cars,Licensed,Cars 2,52,1,3.9,5,6.99
9481,Jeff Gorvette,2012,Cars,Licensed,Cars 2,54,1,3.3,5,6.99
9483,Agent Mater's Escape,2012,Cars,Licensed,Cars 2,144,2,3.7,5,14.99
9484,Red's Water Rescue,2012,Cars,Licensed,Cars 2,199,2,3.9,5,19.99
9485,Ultimate Race Set,2012,Cars,Licensed,Cars 2,280,4,3.6,6,29.99
9486,Oil Rig Escape,2012,Cars,Licensed,Cars 2,422,4,0.0,6,49.99
9488,Elite Clone Trooper & Commando Droid Battle Pack,2012,Star Wars,Licensed,The Clone Wars,98,4,4.0,6,12.99
9489,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,Star Wars,Licensed,Episode VI,77,4,3.8,6,12.99
9490,Droid Escape,2012,Star Wars,Licensed,Episode IV,137,4,3.7,7,19.99
9491,Geonosian Cannon,2012,Star Wars,Licensed,The Clone Wars,132,4,3.6,7,19.99
9492,TIE Fighter,2012,Star Wars,Licensed,Episode IV,413,4,4.1,8,54.99
9493,X-wing Starfighter,2012,Star Wars,Licensed,Episode IV,560,4,4.2,8,59.99
9494,Anakin's Jedi Interceptor,2012,Star Wars,Licensed,Episode III,300,5,4.1,8,39.99
9495,Gold Leader's Y-wing Starfighter,2012,Star Wars,Licensed,Episode IV,458,3,4.1,8,49.99
9496,Desert Skiff,2012,Star Wars,Licensed,Episode VI,213,4,4.0,7,24.99
9497,Republic Striker-class Starfighter,2012,Star Wars,Licensed,The Old Republic,376,3,4.0,8,44.99
9498,Saesee Tiin's Jedi Starfighter,2012,Star Wars,Licensed,The Clone Wars,244,3,3.8,7,29.99
9499,Gungan Sub,2012,Star Wars,Licensed,Episode I,465,4,4.0,8,69.99
9500,Sith Fury-class Interceptor,2012,Star Wars,Licensed,The Old Republic,748,3,4.3,9,89.99
9509,LEGO Star Wars Advent Calendar,2012,Star Wars,Licensed,Seasonal,234,10,3.7,6,49.99
9515,The Malevolence,2012,Star Wars,Licensed,The Clone Wars,1101,6,4.1,9,119.99
9516,Jabba's Palace,2012,Star Wars,Licensed,Episode VI,717,9,4.4,9,119.99
9525,Pre Vizsla's Mandalorian Fighter,2012,Star Wars,Licensed,The Clone Wars,403,3,4.1,8,49.99
9526,Palpatine's Arrest,2012,Star Wars,Licensed,Episode III,645,6,4.4,9,89.99
9551,Kendo Cole,2012,Ninjago,Action/Adventure,Booster pack,28,1,3.5,6,4.99
9552,Lloyd Garmadon,2012,Ninjago,Action/Adventure,Booster pack,26,1,3.5,6,4.99
9553,Jay ZX,2012,Ninjago,Action/Adventure,Booster pack,28,1,3.5,6,4.99
9554,Zane ZX,2012,Ninjago,Action/Adventure,Booster pack,37,1,3.8,6,4.99
9555,Mezmo,2012,Ninjago,Action/Adventure,Booster pack,32,1,3.3,6,4.99
9556,Bytar,2012,Ninjago,Action/Adventure,Booster pack,25,1,3.4,6,4.99
9557,Lizaru,2012,Ninjago,Action/Adventure,Booster pack,25,1,3.4,6,4.99
9558,Training Set,2012,Ninjago,Action/Adventure,Spinners,219,1,3.5,6,19.99
9561,Kai ZX,2012,Ninjago,Action/Adventure,Spinners,21,1,3.8,6,9.99
9562,Lasha,2012,Ninjago,Action/Adventure,Spinners,21,1,3.6,6,9.99
9563,Kendo Zane,2012,Ninjago,Action/Adventure,Spinners,22,1,3.4,6,9.99
9564,Snappa,2012,Ninjago,Action/Adventure,Spinners,20,1,3.4,6,9.99
9566,Samurai X,2012,Ninjago,Action/Adventure,Spinners,23,1,3.7,6,9.99
9567,Fang-Suei,2012,Ninjago,Action/Adventure,Spinners,19,1,3.7,6,9.99
9569,Spitta,2012,Ninjago,Action/Adventure,Spinners,20,1,3.6,6,9.99
9570,NRG Jay,2012,Ninjago,Action/Adventure,Spinners,20,1,4.2,6,9.99
9571,Fangdam,2012,Ninjago,Action/Adventure,Spinners,20,1,3.5,6,9.99
9572,NRG Cole,2012,Ninjago,Action/Adventure,Spinners,20,1,4.0,6,9.99
9573,Slithraa,2012,Ninjago,Action/Adventure,Spinners,20,1,3.6,6,9.99
9574,Lloyd ZX,2012,Ninjago,Action/Adventure,Spinners,23,1,4.2,6,9.99
9579,Starter Set,2012,Ninjago,Action/Adventure,Spinners,62,2,3.5,6,19.99
9590,NRG Zane,2012,Ninjago,Action/Adventure,Spinners,23,1,4.2,6,9.99
9591,Weapon Pack,2012,Ninjago,Action/Adventure,Spinners,73,2,4.0,6,19.99
9657,Senior Solutions Challenge Kit,2012,Education,Educational,FIRST LEGO League Challenge,1615,,0.0,,
9674,Naboo Starfighter & Naboo,2012,Star Wars,Licensed,Planet Set,56,1,3.4,6,9.99
